id	F_ZT0	F_ZT0.1	F_ZT0.2	F_ZT4	F_ZT4.1	F_ZT4.2	F_ZT8	F_ZT8.1	F_ZT8.2	F_ZT12	F_ZT12.1	F_ZT16	F_ZT16.1	F_ZT16.2	F_ZT20	F_ZT20.1	F_ZT20.2
AGAP004679-RB	166.489256200236	144.459646292916	152.322927056134	159.396959104831	225.08517538328	192.060025094321	219.599668833385	235.221736792581	147.665565684241	107.437895273245	127.014511401381	57.8732168302474	140.327240387704	88.4063238687278	145.782430208629	196.663762045567	144.763052104086
AGAP004682-RA	404.46542466724	438.850895177721	405.920016425265	404.140321509886	393.341915397514	528.847746823698	496.98872420187	427.305923239117	446.491740027497	485.890301145665	556.727157450912	523.852393722067	452.87427579668	458.316994793142	659.399998890688	624.272125392352	540.850847444433
AGAP004683-RA	454.318139800644	418.05746124162	431.444398796834	440.5380523291	354.342008771698	439.644512419701	596.67541597492	575.438643295344	496.29610241804	511.055934272731	509.245097113948	504.893926139744	579.533278484283	510.275097417745	637.194728064208	545.787046043891	470.47991933828
AGAP004725-RA	1212.45565673505	1023.25582790815	888.413179965236	1380.60358279775	903.683550672474	1275.24215714286	943.411735185527	955.537435967092	763.666889988322	641.723644740191	665.935896225932	911.004258034756	1027.8514750476	962.388139658695	948.068519634928	1144.79960566892	988.208890404978
AGAP004731-RA	335.800364200476	314.090291561112	237.129745903603	312.518447378763	303.084988634911	346.800329672683	335.178441903587	397.191029601313	291.836088393707	680.440003397216	490.252272979162	550.79337397063	376.332144676114	232.648220707179	625.609369372132	437.531764183946	419.209671718083
AGAP004739-RA	525.805052067412	364.432289511674	503.077342871881	365.232402358313	278.57076161297	315.852268757011	238.381219457292	198.595514800656	258.633180133345	274.886146464878	299.136980122878	421.077543144214	305.257308635589	324.932014921026	425.761931933812	398.740288184132	333.759259017754
AGAP004743-RA	959.429612001361	655.540364617094	1011.09488878342	1277.68586117101	1071.94029068671	1541.9416232691	1410.06103145647	1170.41127165305	1150.74289944465	1104.38413069164	1375.79269826356	796.255638457541	671.566078998296	537.417389833582	985.720935384176	780.34015674044	801.2232814372
AGAP004747-RA	197.52962600028	260.465119831166	271.711167181212	333.855048203819	280.799327705874	339.518432986643	260.052239407955	207.548591287571	208.828817742802	182.934794654443	121.07925385926	271.405430652195	338.061079115832	285.381817400806	276.11771549449	417.684962509623	317.674475450634
AGAP004750-RB	1551.07787273553	1896.58005322442	1587.4519100769	2374.63816241213	2516.05111888834	2345.68096999083	2577.40663946551	2881.26279669805	2242.07006831812	2521.40285753876	2448.88726187896	2479.56799695112	2843.90465746768	2599.45611936821	2746.69545657981	2590.00761849919	2270.97037988285
AGAP004758-RA	927.448624934649	690.560884930529	982.277037718746	725.444428051908	752.141056355019	814.662191750792	790.269860867509	766.708913697616	810.849970147784	1106.31994862449	978.130442941475	990.829384697166	1079.79077830798	968.592092210887	1157.57042264998	1191.71022780823	1174.18920039981
AGAP004762-RA	13.168641733352	10.9439125979482	8.233671732764	21.3366008250561	28.9713592077489	39.1401946874682	8.66840798026518	24.4174813279495	32.3291475166681	1.93581793285125	3.56115452527236	2.99344224984038	6.3785109267138	31.0197627609571	5.79267934603826	5.41276409299727	2.01059794589009
